movie_id,actor_id,actor_name,is_director,title,return
15577,3.0,Harrison Ford,False,Crossing Over,0.0414934
13448,31.0,Tom Hanks,True,Angels & Demons,2.3774229266666667
47906,5064.0,Meryl Streep,False,The Seduction of Joe Tynan,0.0
18487,5292.0,Denzel Washington,True,The Taking of Pelham 1 2 3,1.50166126
40509,18277.0,Sandra Bullock,False,Wrestling Ernest Hemingway,0.0
18240,18277.0,Sandra Bullock,False,The Proposal,7.934375775
12556,54693.0,Emma Stone,False,Ghosts of Girlfriends Past,0.0
11322,85.0,Johnny Depp,True,Public Enemies,2.67630775
18480,3.0,Harrison Ford,False,Brüno,0.0
767,10990.0,Emma Watson,False,Harry Potter and the Half-Blood Prince,3.735836788
8054,85.0,Johnny Depp,True,The Imaginarium of Doctor Parnassus,2.1450869
37516,7056.0,Emma Thompson,False,Judas Kiss,0.0
24803,5064.0,Meryl Streep,False,Julie & Julia,3.238512475
19908,54693.0,Emma Stone,False,Zombieland,4.338617881355932
24684,7056.0,Emma Thompson,False,An Education,3.479580266666667
23706,18277.0,Sandra Bullock,False,All About Steve,2.6737028
141640,35.0,Sally Field,True,David Copperfield,0.0
10315,5064.0,Meryl Streep,False,Fantastic Mr. Fox,1.161775575
4475,6384.0,Keanu Reeves,True,The Private Lives of Pippa Lee,0.0
19851,4431.0,Jessica Lange,False,Grey Gardens,0.0
22881,18277.0,Sandra Bullock,False,The Blind Side,10.66235548275862
22897,5064.0,Meryl Streep,False,It's Complicated,2.577690058823529
20504,5292.0,Denzel Washington,True,The Book of Eli,1.9638469375
5707,31.0,Tom Hanks,True,Shooting War,0.0
27569,3.0,Harrison Ford,False,Extraordinary Measures,0.488203
11324,6193.0,Leonardo DiCaprio,False,Shutter Island,3.6850524375
22805,1038.0,Jodie Foster,True,Motherhood,0.0
12155,85.0,Johnny Depp,True,Alice in Wonderland,5.12745555
20497,10990.0,Emma Watson,False,Ballet Shoes,0.0
37857,6193.0,Leonardo DiCaprio,False,Don's Plum,0.0
38579,54693.0,Emma Stone,False,Marmaduke,1.67523688
10193,31.0,Tom Hanks,True,Toy Story 3,5.334848515
76180,3.0,Harrison Ford,False,Empire of Dreams: The Story of the Star Wars Trilogy,0.0
37659,85.0,Johnny Depp,True,When You're Strange,0.0
27205,6193.0,Leonardo DiCaprio,False,Inception,5.159579775
37834,500.0,Tom Cruise,False,Knight and Day,2.2387216324786325
30565,287.0,Brad Pitt,False,The Hamster Factor and Other Tales of Twelve Monkeys,0.0
35019,7056.0,Emma Thompson,False,Nanny McPhee and the Big Bang,2.6641825142857143
39414,54693.0,Emma Stone,False,Paper Man,0.0
148175,6384.0,Keanu Reeves,True,Young Again,0.0
37735,54693.0,Emma Stone,False,Easy A,9.369038125
44992,6193.0,Leonardo DiCaprio,False,Hubble 3D,0.0
38055,287.0,Brad Pitt,False,Megamind,2.476055446153846
44048,5292.0,Denzel Washington,True,Unstoppable,1.67805466
38357,3.0,Harrison Ford,False,Morning Glory,1.4696295
12444,10990.0,Emma Watson,False,Harry Potter and the Deathly Hallows: Part 1,3.817223472
37710,85.0,Johnny Depp,True,The Tourist,2.78731369
15302,31.0,Tom Hanks,True,The Pixar Story,0.0
49849,3.0,Harrison Ford,False,Cowboys & Aliens,1.0725296012269938
45485,5064.0,Meryl Streep,False,I Knew It Was You: Rediscovering John Cazale,0.0
44896,85.0,Johnny Depp,True,Rango,1.8201822444444444
53172,6384.0,Keanu Reeves,True,Henry's Crime,0.0170783333333333
50780,1038.0,Jodie Foster,True,The Beaver,0.0462293333333333
50012,1243.0,Woody Allen,True,King Lear,0.0
1865,85.0,Johnny Depp,True,Pirates of the Caribbean: On Stranger Tides,2.7518784263157894
8967,287.0,Brad Pitt,False,The Tree of Life,1.7085695625
59861,31.0,Tom Hanks,True,Larry Crowne,1.2053458333333331
295560,190.0,Clint Eastwood,True,Clint Eastwood: Out of the Shadows,0.0
295560,5064.0,Meryl Streep,False,Clint Eastwood: Out of the Shadows,0.0
12445,10990.0,Emma Watson,False,Harry Potter and the Deathly Hallows: Part 2,10.736
12445,7056.0,Emma Thompson,False,Harry Potter and the Deathly Hallows: Part 2,10.736
50646,54693.0,Emma Stone,False,"Crazy, Stupid, Love.",2.85702394
50544,54693.0,Emma Stone,False,Friends with Benefits,4.299536142857143
50014,54693.0,Emma Stone,False,The Help,4.97088496
60308,287.0,Brad Pitt,False,Moneyball,2.20412432
36236,190.0,Clint Eastwood,True,The Witches,0.0
67273,4135.0,Robert Redford,True,Buck,0.0
72113,1038.0,Jodie Foster,True,Carnage,1.10412276
94623,190.0,Clint Eastwood,True,Directed by John Ford,0.0
88794,6193.0,Leonardo DiCaprio,False,J. Edgar,2.417315142857143
71880,85.0,Johnny Depp,True,Jack and Jill,1.894604911392405
23514,85.0,Johnny Depp,True,The Rum Diary,0.5333333333333333
75900,10990.0,Emma Watson,False,My Week with Marilyn,5.477765
64685,31.0,Tom Hanks,True,Extremely Loud & Incredibly Close,1.381197025
64685,18277.0,Sandra Bullock,False,Extremely Loud & Incredibly Close,1.381197025
65759,287.0,Brad Pitt,False,Happy Feet Two,1.1569728153846155
56292,500.0,Tom Cruise,False,Mission: Impossible - Ghost Protocol,4.79112675862069
71688,5064.0,Meryl Streep,False,The Iron Lady,8.842823
101520,190.0,Clint Eastwood,True,Reel Injun,0.0
59961,5292.0,Denzel Washington,True,Safe House,2.4479553529411766
72570,4431.0,Jessica Lange,False,The Vow,6.537152333333333
